# truecount	recall	nodecounts	precision	adjaccuracy	truenodecounts	f1score	accuracy
1.100000000000000000e+01 1.000000000000000000e+00 9.300000000000000000e+01 7.857142857142856984e-01 1.527777777777777901e-01 2.500000000000000000e+01 8.800000000000000044e-01 1.527777777777777901e-01
1.000000000000000000e+01 8.000000000000000444e-01 9.300000000000000000e+01 6.153846153846154188e-01 6.299212598425196763e-02 4.700000000000000000e+01 6.956521739130434590e-01 6.299212598425196763e-02
1.900000000000000000e+01 5.789473684210526550e-01 9.300000000000000000e+01 7.857142857142856984e-01 4.000000000000000083e-02 4.700000000000000000e+01 6.666666666666666297e-01 4.000000000000000083e-02
1.300000000000000000e+01 9.230769230769231282e-01 9.300000000000000000e+01 7.058823529411765163e-01 5.084745762711864736e-02 5.900000000000000000e+01 8.000000000000000444e-01 5.084745762711864736e-02
3.600000000000000000e+01 5.277777777777777901e-01 9.300000000000000000e+01 7.600000000000000089e-01 2.806499261447562704e-02 9.500000000000000000e+01 6.229508196721311730e-01 2.806499261447562704e-02
2.800000000000000000e+01 6.428571428571429047e-01 9.300000000000000000e+01 9.000000000000000222e-01 2.538787023977432875e-02 1.220000000000000000e+02 7.500000000000000000e-01 2.538787023977432875e-02
1.900000000000000000e+01 4.736842105263157632e-01 9.300000000000000000e+01 6.428571428571429047e-01 5.732484076433121134e-02 1.040000000000000000e+02 5.454545454545454142e-01 5.732484076433121134e-02
2.200000000000000000e+01 9.090909090909090606e-01 9.300000000000000000e+01 8.695652173913043237e-01 9.900990099009901457e-02 1.000000000000000000e+02 8.888888888888888395e-01 9.900990099009901457e-02
1.800000000000000000e+01 1.000000000000000000e+00 9.300000000000000000e+01 1.000000000000000000e+00 1.000000000000000000e+00 3.900000000000000000e+01 1.000000000000000000e+00 1.000000000000000000e+00
2.500000000000000000e+01 8.399999999999999689e-01 9.300000000000000000e+01 8.399999999999999689e-01 2.530120481927710663e-01 9.000000000000000000e+01 8.399999999999999689e-01 2.530120481927710663e-01
1.400000000000000000e+01 8.571428571428570953e-01 9.300000000000000000e+01 9.230769230769231282e-01 2.500000000000000000e-01 5.200000000000000000e+01 8.888888888888888395e-01 2.500000000000000000e-01
2.300000000000000000e+01 6.086956521739130821e-01 9.300000000000000000e+01 1.000000000000000000e+00 3.899721448467966672e-02 6.100000000000000000e+01 7.567567567567567988e-01 3.899721448467966672e-02
1.800000000000000000e+01 1.000000000000000000e+00 9.300000000000000000e+01 9.473684210526315264e-01 9.473684210526315264e-01 1.490000000000000000e+02 9.729729729729730270e-01 9.473684210526315264e-01
3.200000000000000000e+01 3.750000000000000000e-01 9.300000000000000000e+01 6.666666666666666297e-01 1.091901728844404083e-02 1.450000000000000000e+02 4.799999999999999822e-01 1.091901728844404083e-02
1.800000000000000000e+01 5.000000000000000000e-01 9.300000000000000000e+01 5.625000000000000000e-01 3.488372093023255766e-02 7.800000000000000000e+01 5.294117647058823595e-01 3.488372093023255766e-02
2.300000000000000000e+01 7.391304347826086474e-01 9.300000000000000000e+01 8.947368421052631637e-01 2.463768115942029102e-01 4.100000000000000000e+01 8.095238095238095344e-01 2.463768115942029102e-01
