# truecount	recall	nodecounts	precision	adjaccuracy	truenodecounts	f1score	accuracy
8.000000000000000000e+00 1.000000000000000000e+00 9.300000000000000000e+01 1.000000000000000000e+00 1.000000000000000000e+00 6.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
4.390000000000000000e+02 4.419134396355353100e-01 9.300000000000000000e+01 7.698412698412698818e-01 1.629430539223920837e-02 5.500000000000000000e+01 5.615050651230101275e-01 1.629430539223920837e-02
3.560000000000000000e+02 1.825842696629213502e-01 9.300000000000000000e+01 1.000000000000000000e+00 5.431149732620320879e-03 9.300000000000000000e+01 3.087885985748218265e-01 5.431149732620320879e-03
3.480000000000000000e+02 3.936781609195402210e-01 9.300000000000000000e+01 7.365591397849462485e-01 2.207896857373086233e-02 9.900000000000000000e+01 5.131086142322097698e-01 2.207896857373086233e-02
1.290000000000000000e+02 1.000000000000000000e+00 9.300000000000000000e+01 9.923076923076923350e-01 9.923076923076923350e-01 9.900000000000000000e+01 9.961389961389961467e-01 9.923076923076923350e-01
5.090000000000000000e+02 1.021611001964636556e-01 9.300000000000000000e+01 2.374429223744292106e-01 3.797006206644760670e-03 8.600000000000000000e+01 1.428571428571428492e-01 3.797006206644760670e-03
1.140000000000000000e+02 1.000000000000000000e+00 9.300000000000000000e+01 1.000000000000000000e+00 1.000000000000000000e+00 9.900000000000000000e+01 1.000000000000000000e+00 1.000000000000000000e+00
2.400000000000000000e+01 1.000000000000000000e+00 9.300000000000000000e+01 1.000000000000000000e+00 6.315789473684210176e-01 1.700000000000000000e+01 1.000000000000000000e+00 6.315789473684210176e-01
6.200000000000000000e+01 1.000000000000000000e+00 9.300000000000000000e+01 8.378378378378378288e-01 8.378378378378378288e-01 4.800000000000000000e+01 9.117647058823529216e-01 8.378378378378378288e-01
1.000000000000000000e+02 1.000000000000000000e+00 9.300000000000000000e+01 9.803921568627450567e-01 9.803921568627450567e-01 8.300000000000000000e+01 9.900990099009900902e-01 9.803921568627450567e-01
